dataset,data_id,n_samples,n_features,n_classes,n_splits,C,log_loss,log_loss_std,n_features_full,trace_gram,fit_time,solver
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.00006309573444801929,0.5043826196380963,0.0019063783055694214,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.0001,0.5017486391920813,0.001899101452679701,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.00015848931924611142,0.4995537699623765,0.0018917933819996746,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.0002511886431509582,0.4979206339880283,0.0018857026725221818,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.00039810717055349735,0.4968288944656831,0.001880642312874775,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.000630957344480193,0.496168063021063,0.0018758222708998601,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.001,0.4958028372289222,0.0018709560977352936,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.001584893192461114,0.49561671812726804,0.0018663445565213566,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.002511886431509582,0.495528189501169,0.0018623972626250502,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.003981071705534973,0.4954883426197254,0.0018593148403400108,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.006309573444801936,0.49547114684554927,0.001857069935472438,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.01,0.4954639618853437,0.0018555050120678703,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.01584893192461114,0.495461019924773,0.001854465889433339,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.025118864315095822,0.49545984291545153,0.0018537827604619605,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.039810717055349734,0.495459381316621,0.001853340240315939,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.06309573444801936,0.4954592048823767,0.001853056232428747,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.1,0.49545914027613713,0.0018528749433860583,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.15848931924611143,0.49545911876991716,0.0018527594785745748,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.25118864315095824,0.4954591136718135,0.001852685816867355,33,205361482017.67575,52.154738429002464,newton-cholesky
